sona_id,red_jar_percentage,green_jar_percentage,red_jar_initial_probability,red_jar_initial_confidence,green_jar_initial_probability,green_jar_initial_confidence,experiment_start_time,experiment_end_time,demographics_gender,demographics_academic_year,demographics_major,demographics_minor,trial_type,phase,trial_number,timestamp,jar_type,jar_percentage,drawn_ball,ball_sequence,ball_sequence_length,estimated_probability,confidence,reaction_time,sample_balls,correct_jar,incorrect_jar,selected_jar,is_correct
SONA_0008,98,19,60,4,55,6,2026-02-24T09:50:21+00:00,2026-02-24T10:22:21+00:00,prefer-not-to-share,junior,Neuroscience,,training,,7,2026-02-24T09:51:31+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white""]",30,10,30,True
SONA_0008,98,19,60,4,55,6,2026-02-24T09:50:21+00:00,2026-02-24T10:22:21+00:00,prefer-not-to-share,junior,Neuroscience,,training,,8,2026-02-24T09:52:13+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white""]",40,0,0,False
SONA_0008,98,19,60,4,55,6,2026-02-24T09:50:21+00:00,2026-02-24T10:22:21+00:00,prefer-not-to-share,junior,Neuroscience,,training,,9,2026-02-24T09:52:18+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black""]",50,70,50,True
SONA_0008,98,19,60,4,55,6,2026-02-24T09:50:21+00:00,2026-02-24T10:22:21+00:00,prefer-not-to-share,junior,Neuroscience,,training,,10,2026-02-24T09:52:21+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white""]",50,20,50,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,1,2026-02-24T11:42:22+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""black""]",70,40,70,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,2,2026-02-24T11:42:33+00:00,,,,,,,,,"[""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black""]",80,10,80,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,3,2026-02-24T11:42:42+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",90,40,40,False
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,4,2026-02-24T11:43:03+00:00,,,,,,,,,"[""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black""]",60,90,60,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,5,2026-02-24T11:43:30+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",0,60,0,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,6,2026-02-24T11:43:15+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",90,70,90,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,7,2026-02-24T11:43:53+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,50,100,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,8,2026-02-24T11:43:19+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black""]",90,60,90,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,9,2026-02-24T11:43:36+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",10,80,10,True
SONA_0009,74,47,50,3,30,4,2026-02-24T11:42:15+00:00,2026-02-24T12:23:15+00:00,female,senior,Mathematics,Psychology,training,,10,2026-02-24T11:43:15+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,70,100,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,1,2026-02-24T16:05:01+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",0,90,90,False
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,2,2026-02-24T16:05:08+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""black""]",60,80,60,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,3,2026-02-24T16:05:10+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,80,100,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,4,2026-02-24T16:05:30+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black""]",50,80,50,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,5,2026-02-24T16:05:56+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",0,20,0,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,6,2026-02-24T16:05:46+00:00,,,,,,,,,"[""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",70,0,70,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,7,2026-02-24T16:06:31+00:00,,,,,,,,,"[""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white""]",40,20,40,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,8,2026-02-24T16:06:38+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,40,100,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,9,2026-02-24T16:05:40+00:00,,,,,,,,,"[""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",10,40,10,True
SONA_0010,10,25,35,4,55,5,2026-02-24T16:04:46+00:00,2026-02-24T16:45:46+00:00,female,junior,Biology,Data Science,training,,10,2026-02-24T16:06:06+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",80,60,60,False
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,1,2026-02-24T14:33:30+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,0,100,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,2,2026-02-24T14:33:51+00:00,,,,,,,,,"[""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",40,20,40,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,3,2026-02-24T14:33:48+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white""]",20,40,20,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,4,2026-02-24T14:34:05+00:00,,,,,,,,,"[""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white""]",50,20,50,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,5,2026-02-24T14:34:06+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black""]",60,40,60,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,6,2026-02-24T14:34:15+00:00,,,,,,,,,"[""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",40,20,40,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,7,2026-02-24T14:34:38+00:00,,,,,,,,,"[""white"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white""]",20,0,0,False
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,8,2026-02-24T14:34:25+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black""]",40,90,40,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,9,2026-02-24T14:35:09+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",30,70,30,True
SONA_0011,86,28,40,3,50,4,2026-02-24T14:33:21+00:00,2026-02-24T15:09:21+00:00,female,sophomore,English,Writing,training,,10,2026-02-24T14:34:41+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",20,80,20,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,1,2026-02-24T16:57:16+00:00,,,,,,,,,"[""black"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",50,100,50,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,2,2026-02-24T16:57:16+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black""]",90,20,90,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,3,2026-02-24T16:57:22+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white""]",60,30,60,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,4,2026-02-24T16:57:56+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,20,100,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,5,2026-02-24T16:58:14+00:00,,,,,,,,,"[""white"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""white"", ""black""]",40,10,40,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,6,2026-02-24T16:57:52+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black""]",60,100,60,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,7,2026-02-24T16:58:35+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",30,80,30,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,8,2026-02-24T16:58:08+00:00,,,,,,,,,"[""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black""]",60,80,60,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,9,2026-02-24T16:58:25+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white""]",20,60,20,True
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,training,,10,2026-02-24T16:58:04+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black""]",30,70,70,False
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,1,2026-02-24T13:31:54+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",10,70,10,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,2,2026-02-24T13:32:08+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",0,50,50,False
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,3,2026-02-24T13:32:08+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white""]",70,90,90,False
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,4,2026-02-24T13:32:16+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white""]",10,60,10,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,5,2026-02-24T13:32:29+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white""]",50,70,50,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,6,2026-02-24T13:33:14+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black""]",80,10,80,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,7,2026-02-24T13:33:01+00:00,,,,,,,,,"[""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black""]",50,80,50,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,8,2026-02-24T13:33:36+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",40,70,70,False
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,9,2026-02-24T13:32:38+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",90,60,90,True
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,training,,10,2026-02-24T13:32:44+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",90,20,90,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,1,2026-02-24T10:15:32+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white""]",30,10,30,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,2,2026-02-24T10:15:35+00:00,,,,,,,,,"[""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black""]",50,100,50,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,3,2026-02-24T10:16:06+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black""]",40,80,40,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,4,2026-02-24T10:15:49+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white""]",40,60,40,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,5,2026-02-24T10:16:36+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",20,40,20,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,6,2026-02-24T10:16:51+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,40,40,False
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,7,2026-02-24T10:16:38+00:00,,,,,,,,,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",0,30,0,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,8,2026-02-24T10:16:49+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",20,80,80,False
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,9,2026-02-24T10:17:00+00:00,,,,,,,,,"[""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",50,20,50,True
SONA_0014,27,47,45,4,50,3,2026-02-24T10:15:21+00:00,2026-02-24T11:00:21+00:00,male,sophomore,Communications,,training,,10,2026-02-24T10:17:21+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",50,70,50,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,1,2026-02-24T10:57:04+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black""]",50,90,50,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,2,2026-02-24T10:57:16+00:00,,,,,,,,,"[""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",10,60,10,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,3,2026-02-24T10:57:26+00:00,,,,,,,,,"[""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""black""]",60,30,30,False
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,4,2026-02-24T10:57:56+00:00,,,,,,,,,"[""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""white""]",50,10,50,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,5,2026-02-24T10:57:36+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black""]",80,30,80,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,6,2026-02-24T10:58:26+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",100,20,100,True
SONA_0015,30,17,60,7,35,2,2026-02-24T10:56:56+00:00,2026-02-24T11:34:56+00:00,male,junior,Communications,Writing,training,,7,2026-02-24T10:58:20+00:00,,,,,,,,,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",80,40,80,True
